time	final_out
4.526651743833897e-07	1.283806822203433e+00
4.536417368833897e-07	1.283813212325526e+00
4.546182993833897e-07	1.283819524735057e+00
4.555948618833897e-07	1.283825729852017e+00
4.565714243833898e-07	1.283831802684119e+00
4.575479868833898e-07	1.283837722374878e+00
4.585245493833898e-07	1.283843471786133e+00
4.595011118833898e-07	1.283849037114296e+00
4.604776743833899e-07	1.283854407538817e+00
4.614542368833899e-07	1.283859574900656e+00
4.624307993833899e-07	1.283864533408452e+00
4.634073618833899e-07	1.283869279369963e+00
4.643839243833900e-07	1.283873810946503e+00
4.653604868833900e-07	1.283878127928240e+00
4.663370493833900e-07	1.283882231528493e+00
4.673136118833900e-07	1.283886124195342e+00
4.682901743833901e-07	1.283889809439142e+00
4.692667368833901e-07	1.283893291674669e+00
4.702432993833901e-07	1.283896576076885e+00
4.712198618833901e-07	1.283899668449350e+00
4.721964243833901e-07	1.283902575104536e+00
4.731729868833902e-07	1.283905302755286e+00
4.741495493833902e-07	1.283907858416819e+00
4.751261118833902e-07	1.283910249318656e+00
4.761026743833902e-07	1.283912482825923e+00
4.770792368833903e-07	1.283914566369472e+00
4.780557993833903e-07	1.283916507384332e+00
4.790323618833903e-07	1.283918313255902e+00
4.800089243833903e-07	1.283919991273446e+00
4.809854868833904e-07	1.283921548590315e+00
4.819620493833904e-07	1.283922992190427e+00
4.829386118833904e-07	1.283924328860472e+00
4.839151743833904e-07	1.283925565167387e+00
4.848917368833905e-07	1.283926707440572e+00
4.858682993833905e-07	1.283927761758434e+00
4.868448618833905e-07	1.283928733938752e+00
4.878214243833905e-07	1.283929629532482e+00
4.887979868833905e-07	1.283930453820561e+00
4.897745493833906e-07	1.283931211813346e+00
4.907511118833906e-07	1.283931908252306e+00
4.917276743833906e-07	1.283932547613673e+00
4.927042368833906e-07	1.283933134113700e+00
4.936807993833907e-07	1.283933671715280e+00
4.946573618833907e-07	1.283934164135642e+00
4.956339243833907e-07	1.283934614854930e+00
4.966104868833907e-07	1.283935027125432e+00
4.975870493833908e-07	1.283935403981292e+00
4.985636118833908e-07	1.283935748248537e+00
4.995401743833908e-07	1.283936062555299e+00
5.005167368833908e-07	1.283936349342073e+00
5.014932993833909e-07	1.283936610871971e+00
5.024698618833909e-07	1.283936849240822e+00
5.034464243833909e-07	1.283937066387087e+00
5.044229868833909e-07	1.283937264101521e+00
5.053995493833910e-07	1.283937444036535e+00
5.063761118833910e-07	1.283937607715219e+00
5.073526743833910e-07	1.283937756539997e+00
5.083292368833910e-07	1.283937891800905e+00
5.093057993833910e-07	1.283938014683472e+00
5.102823618833911e-07	1.283938126276200e+00
5.112589243833911e-07	1.283938227577641e+00
5.122354868833911e-07	1.283938319503072e+00
5.132120493833911e-07	1.283938402890783e+00
5.141886118833912e-07	1.283938478507964e+00
5.151651743833912e-07	1.283938547056239e+00
5.161417368833912e-07	1.283938609176817e+00
