time	final_out
1.107518055323797e-07	3.038562565840288e-03
1.112400867823797e-07	3.038563236108674e-03
1.117283680323797e-07	3.038563868943891e-03
1.122166492823797e-07	3.038564463678265e-03
1.127049305323797e-07	3.038565025020585e-03
1.131932117823797e-07	3.038565553061447e-03
1.136814930323797e-07	3.038566050692932e-03
1.141697742823797e-07	3.038566519325522e-03
1.146580555323797e-07	3.038566960757042e-03
1.151463367823797e-07	3.038567376280074e-03
1.156346180323797e-07	3.038567768109118e-03
1.161228992823797e-07	3.038568136245240e-03
1.166111805323797e-07	3.038568483959867e-03
1.170994617823797e-07	3.038568810271335e-03
1.175877430323796e-07	3.038569118506649e-03
1.180760242823796e-07	3.038569407968024e-03
1.185643055323796e-07	3.038569680987133e-03
1.190525867823796e-07	3.038569937745386e-03
1.195408680323797e-07	3.038570179660666e-03
1.200291492823797e-07	3.038570407157883e-03
1.205174305323797e-07	3.038570621728272e-03
1.210057117823797e-07	3.038570823145213e-03
1.214939930323797e-07	3.038571013492588e-03
1.219822742823797e-07	3.038571191764005e-03
1.224705555323797e-07	3.038571360400731e-03
1.229588367823797e-07	3.038571518428653e-03
1.234471180323798e-07	3.038571667728006e-03
1.239353992823798e-07	3.038571807876945e-03
1.244236805323798e-07	3.038571940051839e-03
1.249119617823798e-07	3.038572064158708e-03
1.254002430323798e-07	3.038572181295605e-03
1.258885242823798e-07	3.038572291059013e-03
1.263768055323798e-07	3.038572394934377e-03
1.268650867823798e-07	3.038572492011097e-03
1.273533680323798e-07	3.038572584048811e-03
1.278416492823799e-07	3.038572670007289e-03
1.283299305323799e-07	3.038572751420046e-03
1.288182117823799e-07	3.038572827543498e-03
1.293064930323799e-07	3.038572899500655e-03
1.297947742823799e-07	3.038572966955803e-03
1.302830555323799e-07	3.038573030761714e-03
1.307713367823799e-07	3.038573090412813e-03
1.312596180323799e-07	3.038573146963730e-03
1.317478992823800e-07	3.038573199650072e-03
1.322361805323800e-07	3.038573249772603e-03
1.327244617823800e-07	3.038573296344282e-03
1.332127430323800e-07	3.038573340650095e-03
1.337010242823800e-07	3.038573381865925e-03
1.341893055323800e-07	3.038573421020983e-03
1.346775867823800e-07	3.038573457571123e-03
1.351658680323800e-07	3.038573492220325e-03
1.356541492823800e-07	3.038573524447703e-03
1.361424305323801e-07	3.038573555149659e-03
1.366307117823801e-07	3.038573583619741e-03
1.371189930323801e-07	3.038573610871849e-03
1.376072742823801e-07	3.038573636027219e-03
1.380955555323801e-07	3.038573660104159e-03
1.385838367823801e-07	3.038573682332420e-03
1.390721180323801e-07	3.038573703598532e-03
1.395603992823801e-07	3.038573723292483e-03
1.400486805323802e-07	3.038573742120557e-03
1.405369617823802e-07	3.038573759515996e-03
1.410252430323802e-07	3.038573776183126e-03
1.415135242823802e-07	3.038573791519994e-03
1.420018055323802e-07	3.038573806321208e-03
1.424900867823802e-07	3.038573819835303e-03
1.429783680323802e-07	3.038573832962306e-03
1.434666492823802e-07	3.038573844941911e-03
1.439549305323803e-07	3.038573856508209e-03
1.444432117823803e-07	3.038573867050292e-03
1.449314930323803e-07	3.038573877232814e-03
1.454197742823803e-07	3.038573886536901e-03
1.459080555323803e-07	3.038573895565573e-03
1.463963367823803e-07	3.038573903751826e-03
1.468846180323803e-07	3.038573911781854e-03
1.473728992823803e-07	3.038573919037901e-03
1.478611805323803e-07	3.038573926219998e-03
1.483494617823804e-07	3.038573932590435e-03
1.488377430323804e-07	3.038573938851451e-03
1.493260242823804e-07	3.038573944461974e-03
1.498143055323804e-07	3.038573950007667e-03
1.503025867823804e-07	3.038573954977245e-03
1.507908680323804e-07	3.038573959917332e-03
1.512791492823804e-07	3.038573964303422e-03
1.517674305323804e-07	3.038573968673269e-03
1.522557117823805e-07	3.038573972495112e-03
1.527439930323805e-07	3.038573976379690e-03
1.532322742823805e-07	3.038573979750968e-03
1.537205555323805e-07	3.038573983196669e-03
1.542088367823805e-07	3.038573986155068e-03
1.546971180323805e-07	3.038573989176784e-03
1.551853992823805e-07	3.038573991788453e-03
1.556736805323805e-07	3.038573994495224e-03
1.561619617823805e-07	3.038573996807052e-03
1.566502430323806e-07	3.038573999202372e-03
1.571385242823806e-07	3.038574001207290e-03
1.576268055323806e-07	3.038574003346194e-03
1.581150867823806e-07	3.038574005109766e-03
1.586033680323806e-07	3.038574007028590e-03
1.590916492823806e-07	3.038574008598018e-03
1.595799305323806e-07	3.038574010268510e-03
1.600682117823806e-07	3.038574011621285e-03
1.605564930323807e-07	3.038574013101425e-03
1.610447742823807e-07	3.038574014283292e-03
1.615330555323807e-07	3.038574015630539e-03
1.620213367823807e-07	3.038574016710846e-03
1.625096180323807e-07	3.038574017912205e-03
1.629978992823807e-07	3.038574018797363e-03
1.634861805323807e-07	3.038574019846607e-03
1.639744617823807e-07	3.038574020639534e-03
1.644627430323807e-07	3.038574021587030e-03
1.649510242823808e-07	3.038574022284418e-03
1.654393055323808e-07	3.038574023108695e-03
1.659275867823808e-07	3.038574023697278e-03
1.664158680323808e-07	3.038574024486044e-03
1.669041492823808e-07	3.038574025018909e-03
